"","time_point","temperature","load","voltage"
"1",0,22.7172144360902,2.91277777777778,3.861
"2",0.1,22.69144,2.89629230769231,3.861
"3",0.2,22.67808,2.71453333333333,3.86002222222222
"5",0.4,22.7081348529412,2.84024444444444,3.861
"6",0.5,22.6926436842105,3.1709347826087,3.861
"8",0.7,22.6968995522388,3.00916981132076,3.86309433962264
"9",0.8,22.6799080808081,3.02244444444444,3.861
"10",0.9,22.6711,3.00814545454545,3.861
"11",1,22.6740162406015,2.88859210526316,3.861
"13",1.2,22.6732636090226,2.70534166666667,3.86131666666667
"15",1.4,22.6598443283582,2.92753703703704,3.861
"16",1.5,22.679579924812,2.98386666666667,3.861
"17",1.6,22.6669432835821,2.98197777777778,3.861
"18",1.7,22.6653792481203,3.04613333333333,3.86346666666667
"19",1.8,22.6773447,3.07255769230769,3.861
"20",1.9,22.6634548514852,3.06,3.861
"22",2.1,22.7013980597015,2.39025,3.861
"23",2.2,22.6971910526316,2.5826,3.861
"24",2.3,22.6700446,3.06412244897959,3.861
"25",2.4,22.6805568,2.85925,3.861
"26",2.5,22.6960272727273,2.56745652173913,3.861
"27",2.6,22.6908088235294,2.9924,3.861
"28",2.7,22.691050075188,2.98949056603774,3.8632641509434
"29",2.8,22.6968867164179,3.0765,3.861
"30",2.9,22.7117811940299,3.12374074074074,3.861
"32",3.1,22.6949214705882,2.3932,3.861
"33",3.2,22.7019025,2.7288,3.861
"34",3.3,22.724403880597,3.06538,3.86166
"35",3.4,22.7127630075188,2.73442857142857,3.861
"36",3.5,22.7089456,2.29848888888889,3.861
"37",3.6,22.716716119403,1.94826086956522,3.861
"38",3.7,22.7300621212121,1.69286666666667,3.86113333333333
"39",3.8,22.7142214925373,1.495,3.86175
"40",3.9,22.7230621052632,1.24978260869565,3.861
"41",4,22.7373524,0.813804347826087,3.861
"42",4.1,22.7658164356436,0.816600000000001,3.862
"43",4.2,22.7377791919192,0.477043478260869,3.86
"44",4.3,22.7236041176471,0.748608695652174,3.86152173913043
"45",4.4,22.7125344360902,2.162,3.861
"46",4.5,22.716706119403,2.18647826086957,3.861
"47",4.6,22.7307285074627,1.89813043478261,3.861
"48",4.7,22.71643,1.64989795918367,3.86304081632653
"50",4.9,22.71047,1.05648148148148,3.861
"51",5,22.7410011940298,0.788122448979592,3.86116326530612
"52",5.1,22.7120060150376,0.62542222222222,3.86137777777778
"53",5.2,22.7040108,0.605428571428571,3.86073469387755
"54",5.3,22.6833088059701,1.01036,3.861
"55",5.4,22.6835886363636,0.569500000000002,3.861375
"56",5.5,22.6829976119403,-0.0444727272727275,3.86165454545455
"57",5.6,22.6881963157895,-1.1672962962963,3.86164814814815
"58",5.7,22.6773274,-1.31894444444444,3.8622962962963
"59",5.8,22.6694863366337,-1.09330434782609,3.861
"60",5.9,22.6756402020202,-1.23852173913043,3.861
"61",6,22.6657214925373,-1.27176923076923,3.861
"62",6.1,22.65617,-1.37146268656717,3.86298507462687
"63",6.2,22.6423092,-1.47,3.862
"64",6.3,22.6557342,-1.58716129032258,3.86140322580645
"65",6.4,22.6431412121212,0.233272727272729,3.861
"66",6.5,22.6405207352941,-0.0378775510204079,3.862
"67",6.6,22.6416963157895,-0.516042553191493,3.86151063829787
"68",6.7,22.6310246268657,-1.46330434782609,3.86204347826087
"69",6.8,22.6333645522388,-1.10186956521739,3.861
"70",6.9,22.6369221,-1.18072916666667,3.861
"71",7,22.6490534328358,-1.26985416666667,3.861
"72",7.1,22.6640440909091,-1.3258125,3.862375
"73",7.2,22.6991114925373,-1.4740625,3.862
"74",7.3,22.7094810526316,-1.61771428571429,3.86128571428571
"75",7.4,22.7267396,-1.75330909090909,3.861
"76",7.5,22.6913707462687,-1.756625,3.861
"77",7.6,22.69766,-1.98596296296296,3.86257407407407
"78",7.7,22.7165383168317,-1.95914285714286,3.86157142857143
"79",7.8,22.7216324242424,-2.22232786885246,3.861
"80",7.9,22.7198985148515,-2.15183333333333,3.861
"81",8,22.7193881,-2.3355,3.861
"82",8.1,22.7247937373737,-2.61110416666667,3.862
"83",8.2,22.6915776470588,-2.54085714285713,3.861
"84",8.3,22.7110718181818,-1.8368275862069,3.861
"85",8.4,22.6993588235294,-1.72971428571429,3.861
"86",8.5,22.7168419548872,-1.74773469387755,3.861
"87",8.6,22.7332003,-1.99283333333333,3.86208333333333
"88",8.7,22.7261613432836,-1.95796153846154,3.86180769230769
"89",8.8,22.7144842857143,-2.2382962962963,3.861
"90",8.9,22.7074247761194,-2.10352173913043,3.861
"91",9,22.7271787878788,-2.31104347826087,3.861
"92",9.1,22.7283654,-2.58775,3.862
"93",9.2,22.7435120895522,-2.44129999999999,3.861
"94",9.3,22.7143721052632,-1.78710869565217,3.861
"95",9.4,22.705546119403,-1.86015384615384,3.861
"96",9.5,22.7064597727273,-1.7755,3.8615
"97",9.6,22.6947054455446,-1.74002173913043,3.86154347826087
"98",9.7,22.687498,-1.5120652173913,3.861
"99",9.8,22.694014,-1.472640625,3.861
"100",9.9,22.7052240298507,-1.42446268656717,3.861
"101",10,22.6860656060606,-1.55927941176471,3.861
"102",10.1,22.6999182178218,-1.33644927536232,3.861
"103",10.2,22.691796969697,-1.54747826086956,3.86241304347826
"104",10.3,22.6822001,-1.47191304347826,3.86176086956522
"105",10.4,22.7221626470588,-1.79189361702127,3.861
"106",10.5,22.7360434848485,-1.96673913043478,3.861
"107",10.6,22.7431837313433,-1.763,3.86173913043478
"108",10.7,22.7316858208955,-1.76604347826087,3.86108695652174
"109",10.8,22.7323076,-1.43108695652174,3.861
"110",10.9,22.7418532352941,-1.43526086956522,3.861
"111",11,22.7329998484848,-1.5850612244898,3.861
"112",11.1,22.7202679411765,-1.41154347826086,3.86165217391304
"113",11.2,22.69917,-1.59324528301887,3.86158490566038
"114",11.3,22.6587431683168,-1.52308695652174,3.86152173913044
"115",11.4,22.6221025757576,-1.93518867924528,3.861
"116",11.5,22.61627,-2.05,3.861
"117",11.6,22.6299932835821,-2.9774705882353,3.861
"118",11.7,22.6147657894737,-3.00013043478261,3.86126086956522
"119",11.8,22.6100384,-2.5895294117647,3.861
"120",11.9,22.6092467676768,-2.31630434782609,3.861
