,time_ind,signal,detected_offline,detected_value_rt,flag,first_detection_time
0,50,1.3157225901578464,0.0,0.014084507042253521,False,
1,51,1.2322946773949024,0.0,0.028169014084507043,False,
2,52,1.2375024712200662,0.0,0.03286384976525822,False,
3,53,1.2290271876884622,0.0,0.04225352112676056,False,
4,54,1.2284911954968774,0.0,0.04788732394366198,False,
5,55,1.1706963805381938,0.0,0.0539906103286385,False,
6,56,1.1392741567319278,0.0,0.05835010060362173,False,
7,57,1.1571938516336708,0.0,0.06338028169014084,False,
8,58,1.143140407815467,0.0,0.06729264475743349,False,
9,59,1.1419918945269303,0.0,0.0704225352112676,False,
10,60,1.1472325001875807,0.0,0.07298335467349551,False,
11,61,1.127341406747774,0.0,0.07511737089201877,False,
12,62,1.1298522135223759,0.0,0.07692307692307691,False,
13,63,1.1474295354387143,0.0,0.07847082494969818,False,
14,64,1.1399641922005608,0.0,0.07981220657276995,False,
15,65,1.1371016909151515,0.0,0.08098591549295774,False,
16,66,1.233368791193011,0.0,0.0820215410107705,False,
17,67,1.3656566074069818,0.0,0.08294209702660407,False,
18,68,1.4535611966923083,0.0,0.083765752409192,False,
19,69,1.4729688103088119,0.0,0.08450704225352114,False,
20,70,1.4853903206215253,0.0,0.08517773306505702,False,
21,71,1.4956778882062793,0.0,0.0857874519846351,False,
22,72,1.5351727249537865,0.0,0.08634415186772813,False,
23,73,1.5935324362874796,0.0,0.0868544600938967,False,
24,74,1.606575999996235,0.0,0.08732394366197183,False,
25,75,1.602017194930534,0.0,0.08775731310942578,False,
26,76,1.6089073196173245,0.0,0.08815858111632757,False,
27,77,1.6477922945511447,0.0,0.0885311871227364,False,
28,78,1.6224653551150485,0.0,0.08887809616318598,False,
29,79,1.5970151700433513,0.0,0.08920187793427227,False,
30,80,1.5924357984864919,0.0,0.09201877934272297,False,
31,81,1.590214392489035,0.0,0.09389671361502344,False,
32,82,1.7158095980063757,0.0,0.0957746478873239,False,
33,83,1.6916939929257635,0.0,0.09671361502347414,False,
34,84,1.6540942030456787,0.0,0.09765258215962437,False,
35,85,1.5895545966886986,0.0,0.0981220657276995,False,
36,86,1.5784460731443097,0.0,0.09859154929577461,False,
37,87,1.6103280454977025,0.0,0.09859154929577461,False,
38,88,1.5904288276368845,0.0,0.0981220657276995,False,
39,89,1.5770422141699292,0.0,0.09718309859154926,False,
40,90,1.5725624860201948,0.0,0.09577464788732391,False,
41,91,1.5406265339146914,0.0,0.09389671361502346,False,
42,92,1.5239162160535136,0.0,0.09201877934272298,False,
43,93,1.4725185064778596,0.0,0.09014084507042251,False,
44,94,1.489610066919762,0.0,0.08826291079812205,False,
45,95,1.493995492635287,0.0,0.08638497652582158,False,
46,96,1.5087284778608878,0.0,0.0845070422535211,False,
47,97,1.556206529794159,0.0,0.08262910798122064,False,
48,98,1.5944260054954018,0.0,0.08075117370892017,False,
49,99,1.6051815155208367,0.0,0.0788732394366197,False,
50,100,1.6081690020311497,0.0,0.076056338028169,False,
51,101,1.6498661597183915,0.0,0.07276995305164319,False,
52,102,1.5276519823737464,0.0,0.06948356807511737,False,
53,103,1.4030029881456367,0.0,0.06619718309859154,False,
54,104,1.326748821147655,0.0,0.06291079812206572,False,
55,105,1.2861538149898357,0.0,0.0596244131455399,False,
56,106,1.2491672486956862,0.0,0.056338028169014086,False,
57,107,1.2689005558107591,0.0,0.05305164319248825,False,
58,108,1.2675193140366703,0.0,0.049765258215962435,False,
59,109,1.2824566969267022,0.0,0.04647887323943662,False,
60,110,1.289153793247789,0.0,0.0431924882629108,False,
61,111,1.2665074451426026,0.0,0.03990610328638497,False,
62,112,1.2653966417865652,0.0,0.03661971830985915,False,
63,113,1.2286356863598777,0.0,0.03333333333333333,False,
64,114,1.2203794330920728,0.0,0.030046948356807508,False,
65,115,1.2042437502080017,0.0,0.026760563380281693,False,
66,116,1.239834548489016,0.0,0.023474178403755867,False,
67,117,1.1973368197682999,0.0,0.020187793427230045,False,
68,118,1.1731527098994465,0.0,0.01737089201877934,False,
69,119,1.1752519436349353,0.0,0.015023474178403756,False,
70,120,1.1671701267330714,0.0,0.013145539906103287,False,
71,121,1.1732485331318763,0.0,0.011737089201877934,False,
72,122,1.1308877676276323,0.0,0.010328638497652583,False,
73,123,1.14091204680255,0.0,0.00892018779342723,False,
74,124,1.1397884008941719,0.0,0.007511737089201878,False,
75,125,1.164007691773059,0.0,0.006103286384976526,False,
76,126,1.195727253243119,0.0,0.004694835680751174,False,
77,127,1.2277177193799589,0.0,0.0032863849765258214,False,
78,128,1.2732821749643704,0.0,0.0018779342723004694,False,
79,129,1.3270583762853374,0.0,0.00046948356807511736,False,
80,130,1.3250477028825463,0.0,0.0,False,
81,131,1.3145459389210703,0.0,0.0,False,
82,132,1.3175347356982483,0.0,0.0,False,
83,133,1.3472800309449622,0.0,0.0,False,
84,134,1.427540695691546,0.0,0.0,False,
85,135,1.4336878129419237,0.0,0.0,False,
86,136,1.4537586592703318,0.0,0.0,False,
87,137,1.4739576624593416,0.0,0.0,False,
88,138,1.5059993523712032,0.0,0.0,False,
89,139,1.5373956878342834,0.0,0.0,False,
90,140,1.5270521709412113,0.0,0.0,False,
91,141,1.492742793590661,0.0,0.0,False,
92,142,1.4529922857021296,0.0,0.0,False,
93,143,1.4013270418766648,0.0,0.0,False,
94,144,1.3706749060844565,0.0,0.0,False,
95,145,1.3253982382739906,0.0,0.00046948356807511736,False,
96,146,1.2757785804262534,0.0,0.0014084507042253522,False,
97,147,1.240700137061403,0.0,0.002347417840375587,False,
98,148,1.237791375210328,0.0,0.003286384976525822,False,
99,149,1.2229433534298486,0.0,0.004225352112676056,False,
100,150,1.214127456197024,0.0,0.005164319248826291,False,
101,151,1.1963916201834208,0.0,0.006103286384976525,False,
102,152,1.218249948292488,0.0,0.00704225352112676,False,
103,153,1.1590647150886946,0.0,0.007981220657276994,False,
104,154,1.1056350604804073,0.0,0.00892018779342723,False,
105,155,1.1337518193264706,0.0,0.009859154929577464,False,
106,156,1.1788408473109093,0.0,0.0107981220657277,False,
107,157,1.1873757258594173,0.0,0.011737089201877935,False,
108,158,1.1652181724924797,0.0,0.012676056338028171,False,
109,159,1.1860453659688421,0.0,0.013615023474178407,False,
110,160,1.192119174848208,0.0,0.014553990610328643,False,
111,161,1.2073060955985961,0.0,0.015492957746478877,False,
112,162,1.2405592686980527,0.0,0.016431924882629113,False,
113,163,1.3823945166788316,0.0,0.017370892018779345,False,
114,164,1.4301362765044894,0.0,0.018309859154929577,False,
115,165,1.5246939412406657,0.0,0.019248826291079813,False,
116,166,1.5863782935149762,0.0,0.020187793427230042,False,
117,167,1.612496854589606,0.0,0.021126760563380278,False,
118,168,1.630085617850437,0.0,0.02206572769953051,False,
119,169,1.6422555392808662,0.0,0.023004694835680742,False,
120,170,1.6656334927856136,0.0,0.02394366197183098,False,
121,171,1.69783978683999,0.0,0.024882629107981214,False,
122,172,1.7178466453166608,0.0,0.02582159624413145,False,
123,173,1.7181657544400657,0.0,0.026760563380281686,False,
124,174,1.731870824694641,0.0,0.027699530516431918,False,
125,175,1.7552068234666645,0.0,0.028169014084507036,False,
126,176,1.7467808959828646,0.0,0.028169014084507036,False,
127,177,1.735053216230516,0.0,0.028169014084507036,False,
128,178,1.7173079037722632,0.0,0.028169014084507036,False,
129,179,1.7077867162504399,0.0,0.028169014084507036,False,
130,180,1.6852018939953444,0.0,0.028169014084507036,False,
131,181,1.68541941027919,0.0,0.028169014084507036,False,
132,182,1.560661168296535,0.0,0.028169014084507036,False,
133,183,1.455607589757474,0.0,0.028169014084507036,False,
134,184,1.4452024101127867,0.0,0.028169014084507036,False,
135,185,1.3455023908145272,0.0,0.028169014084507036,False,
136,186,1.2431157909177224,0.0,0.027699530516431918,False,
137,187,1.1533409683162243,0.0,0.0272300469483568,False,
138,188,1.2301665171311609,0.0,0.026291079812206568,False,
139,189,1.296931072744366,0.0,0.025352112676056335,False,
140,190,1.305937990460278,0.0,0.0244131455399061,False,
141,191,1.297557198768495,0.0,0.023474178403755867,False,
142,192,1.232537693425086,0.0,0.022535211267605635,False,
143,193,1.241766857009857,0.0,0.0215962441314554,False,
